_id,dataCollectionDate,beachName,windSpeed,windDirection,airTemp,rain,rainAmount,waterTemp,waterFowl,waveAction,waterClarity,turbidity
9896,2017-08-14,Kew Balmy Beach,,None,17,No,,15,78,NONE,Clear,
9897,2017-08-14,Bluffer's Beach Park,,None,17,No,,11,63,LOW,Clear,
9898,2017-08-16,Marie Curtis Park East Beach,5,N,19,Yes,0,10,10,LOW,Slightly Cloudy,1.25
9899,2017-08-16,Sunnyside Beach,5,N,19,Yes,0,10,40,LOW,Clear,0.92
9900,2017-08-16,Hanlan's Point Beach,5,N,19,Yes,0,12,6,LOW,Clear,
9901,2017-08-16,Gibraltar Point Beach,5,N,19,Yes,0,16,3,LOW,Clear,
9902,2017-08-16,Centre Island Beach,5,N,19,Yes,0,17,13,LOW,Clear,
9903,2017-08-16,Ward's Island Beach,5,N,19,Yes,0,15,4,LOW,Clear,
9904,2017-08-16,Cherry Beach,5,N,19,Yes,0,15,128,LOW,Murky,
9905,2017-08-16,Woodbine Beaches,5,N,19,Yes,0,16,10,LOW,Murky,
9906,2017-08-16,Kew Balmy Beach,5,N,19,Yes,0,17,28,LOW,Murky,
9907,2017-08-16,Bluffer's Beach Park,5,N,19,Yes,0,13,37,LOW,Clear,
9908,2017-08-17,Marie Curtis Park East Beach,13,NE,19,No,,12,20,MOD,Murky,2.47
9909,2017-08-17,Sunnyside Beach,13,NE,19,No,,14,60,LOW,Murky,1.13
9910,2017-08-17,Hanlan's Point Beach,13,NE,19,No,,14,11,LOW,Clear,
9911,2017-08-17,Gibraltar Point Beach,13,NE,19,No,,15,2,MOD,Clear,
9912,2017-08-17,Centre Island Beach,13,NE,19,No,,14,,LOW,Clear,
9913,2017-08-17,Ward's Island Beach,13,NE,19,No,,13,,LOW,Clear,
9914,2017-08-17,Cherry Beach,13,NE,19,No,,13,27,LOW,Clear,
9915,2017-08-17,Woodbine Beaches,13,NE,19,No,,18,6,MOD,Murky,
9916,2017-08-17,Kew Balmy Beach,13,NE,19,No,,10,3,MOD,Murky,
9917,2017-08-17,Bluffer's Beach Park,13,NE,19,No,,16,20,MOD,Cloudy,
9918,2017-08-19,Marie Curtis Park East Beach,21,SW,19,No,,19,6,LOW,Murky,1.39
9919,2017-08-19,Sunnyside Beach,21,SW,19,No,,18,70,LOW,Cloudy,2.69
9920,2017-08-19,Hanlan's Point Beach,21,SW,19,No,,18,6,MOD,Clear,
9921,2017-08-19,Gibraltar Point Beach,21,SW,19,No,,18,,MOD,Clear,
9922,2017-08-19,Centre Island Beach,21,SW,19,No,,16,,MOD,Clear,
9923,2017-08-19,Ward's Island Beach,21,SW,19,No,,17,7,MOD,Clear,
9924,2017-08-19,Cherry Beach,21,SW,19,No,,20,16,LOW,Clear,
9925,2017-08-19,Woodbine Beaches,21,SW,19,No,,19,8,LOW,Clear,
9926,2017-08-19,Kew Balmy Beach,21,SW,19,No,,20,22,LOW,Clear,
9927,2017-08-19,Bluffer's Beach Park,21,SW,19,No,,16,5,MOD,Clear,
9928,2017-08-23,Marie Curtis Park East Beach,18,W,16,Yes,2,10,25,MOD,Clear,0.77
9929,2017-08-23,Sunnyside Beach,18,W,16,Yes,2,13,40,LOW,Clear,1.41
9930,2017-08-23,Hanlan's Point Beach,18,W,16,Yes,2,16,6,MOD,Clear,
9931,2017-08-23,Gibraltar Point Beach,18,W,16,Yes,2,17,14,MOD,Clear,
9932,2017-08-23,Centre Island Beach,18,W,16,Yes,2,18,3,MOD,Clear,
9933,2017-08-23,Ward's Island Beach,18,W,16,Yes,2,20,2,MOD,Clear,
9934,2017-08-23,Cherry Beach,18,W,16,Yes,2,22,35,MOD,Clear,
9935,2017-08-23,Woodbine Beaches,18,W,16,Yes,2,6,8,LOW,Clear,
9936,2017-08-23,Kew Balmy Beach,18,W,16,Yes,2,7,23,LOW,Clear,
9937,2017-08-23,Bluffer's Beach Park,18,W,16,Yes,2,3,105,LOW,Clear,
9938,2017-06-08,Kew Balmy Beach,4,W,13,No,,10,30,LOW,Murky,
9939,2017-06-08,Bluffer's Beach Park,4,W,13,No,,11,30,NONE,"Cloudy, Murky",
9940,2017-06-17,Marie Curtis Park East Beach,13,NE,18,Yes,4,13,25,LOW,Murky,2.1
9941,2017-06-17,Sunnyside Beach,13,NE,18,Yes,4,13,40,LOW,Murky,5.63
9942,2017-06-17,Hanlan's Point Beach,13,NE,18,Yes,4,14,,LOW,Clear,
9943,2017-06-17,Gibraltar Point Beach,13,NE,18,Yes,4,16,,LOW,Clear,
9944,2017-06-17,Centre Island Beach,13,NE,18,Yes,4,16,2,LOW,Clear,
9945,2017-06-17,Ward's Island Beach,13,NE,18,Yes,4,16,,LOW,Clear,
9946,2017-06-17,Cherry Beach,13,NE,18,Yes,4,16,78,LOW,Clear ,
9947,2017-06-17,Woodbine Beaches,13,NE,18,Yes,4,12,5,LOW,Murky,
9948,2017-06-17,Kew Balmy Beach,13,NE,18,Yes,4,12,12,LOW,Murky,
9949,2017-06-17,Bluffer's Beach Park,13,NE,18,Yes,4,15,,LOW,Cloudy w pollen,
9950,2017-06-18,Marie Curtis Park East Beach,4,SW,21,No,,15,15,MOD,Murky,1.42
9951,2017-06-18,Sunnyside Beach,4,SW,21,No,,12,35,MOD,Brown + murky,6.08
9952,2017-06-18,Hanlan's Point Beach,4,SW,21,No,,13,4,MOD,Murky,
9953,2017-06-18,Gibraltar Point Beach,4,SW,21,No,,13,,HIGH,Murky,
9954,2017-06-18,Centre Island Beach,4,SW,21,No,,14,,MOD,Murky,
9955,2017-06-18,Ward's Island Beach,4,SW,21,No,,13,2,MOD,Murky,
9956,2017-06-18,Cherry Beach,4,SW,21,No,,14,46,LOW,Murky,
9957,2017-06-18,Woodbine Beaches,4,SW,21,No,,12,1,MOD,Cloudy,
9958,2017-06-18,Kew Balmy Beach,4,SW,21,No,,12,4,MOD,Cloudy,
9959,2017-06-18,Bluffer's Beach Park,4,SW,21,No,,16,3,MOD,Cloudy,
9960,2017-06-19,Marie Curtis Park East Beach,11,SW,18,Yes,1,12,10,LOW,Cloudy,1.25
9961,2017-06-19,Sunnyside Beach,11,SW,18,Yes,1,15,50,LOW,Murky,13.9
9962,2017-06-19,Hanlan's Point Beach,11,SW,18,Yes,1,16,,LOW,Murky,
9963,2017-06-19,Gibraltar Point Beach,11,SW,18,Yes,1,15,4,LOW,Murky,
9964,2017-06-19,Centre Island Beach,11,SW,18,Yes,1,15,,LOW,Clear,
9965,2017-06-19,Ward's Island Beach,11,SW,18,Yes,1,16,,LOW,Murky,
9966,2017-06-19,Cherry Beach,11,SW,18,Yes,1,16,,LOW,"Murky, some debris",
9967,2017-06-19,Woodbine Beaches,11,SW,18,Yes,1,12,,LOW,Clear,
9968,2017-06-19,Kew Balmy Beach,11,SW,18,Yes,1,12,23,LOW,Clear,
9969,2017-06-19,Bluffer's Beach Park,11,SW,18,Yes,1,11,,LOW,Cloudy,
9970,2017-06-23,Marie Curtis Park East Beach,11,NE,19,Yes,10,11,25,LOW,Cloudy with a lot of debris on the shore,8.41
9971,2017-06-23,Sunnyside Beach,11,NE,19,Yes,10,13,45,LOW,Cloudy,3.92
9972,2017-06-23,Hanlan's Point Beach,11,NE,19,Yes,10,14,,LOW,Clear,
9973,2017-06-23,Gibraltar Point Beach,11,NE,19,Yes,10,14,,LOW,Clear,
9974,2017-06-23,Centre Island Beach,11,NE,19,Yes,10,14,,LOW,Clear,
9975,2017-06-23,Ward's Island Beach,11,NE,19,Yes,10,14,,LOW,Clear,
9976,2017-06-23,Cherry Beach,11,NE,19,Yes,10,15,14,LOW,Murky,
9977,2017-06-23,Woodbine Beaches,11,NE,19,Yes,10,12,,LOW,Murky,
9978,2017-06-23,Kew Balmy Beach,11,NE,19,Yes,10,12,,LOW,Murky,
9979,2017-06-23,Bluffer's Beach Park,11,NE,19,Yes,10,11,20,MOD,Murky,
9980,2017-06-24,Marie Curtis Park East Beach,9,NW,18,Yes,28,11,30,LOW,Clear,0.5
9981,2017-06-24,Sunnyside Beach,9,NW,18,Yes,28,13,50,LOW,Clear,1.67
9982,2017-06-24,Hanlan's Point Beach,9,NW,18,Yes,28,12,,MOD,Murky,
9983,2017-06-24,Gibraltar Point Beach,9,NW,18,Yes,28,12,4,LOW,Clear,
9984,2017-06-24,Centre Island Beach,9,NW,18,Yes,28,12,,LOW,Clear,
9985,2017-06-24,Ward's Island Beach,9,NW,18,Yes,28,13,3,LOW,Murky,
9986,2017-06-24,Cherry Beach,9,NW,18,Yes,28,14,62,LOW,Murky,
9987,2017-06-24,Woodbine Beaches,9,NW,18,Yes,28,10,5,LOW,Clear,
9988,2017-06-24,Kew Balmy Beach,9,NW,18,Yes,28,9,17,LOW,Clear,
9989,2017-06-24,Bluffer's Beach Park,9,NW,18,Yes,28,9,,LOW,Cloudy,5
9990,2017-07-04,Marie Curtis Park East Beach,14,N,16,No,,7,12,LOW,Clear,0.81
9991,2017-07-04,Sunnyside Beach,14,N,16,No,,12,30,LOW,Cloudy,2.05
9992,2017-07-04,Hanlan's Point Beach,14,N,16,No,,14,,LOW,Clear,
9993,2017-07-04,Gibraltar Point Beach,14,N,16,No,,14,1,LOW,Clear,
9994,2017-07-04,Centre Island Beach,14,N,16,No,,15,7,LOW,Clear,
9995,2017-07-04,Ward's Island Beach,14,N,16,No,,15,,LOW,Clear,
9996,2017-07-04,Cherry Beach,14,N,16,No,,16,21,LOW,Slightly murky,
9997,2017-07-04,Woodbine Beaches,14,N,16,No,,12,2,LOW,Clear,
9998,2017-07-04,Kew Balmy Beach,14,N,16,No,,12,17,LOW,Clear,
9999,2017-07-04,Bluffer's Beach Park,14,N,16,No,,10,1,LOW,Clear,
10000,2017-07-05,Marie Curtis Park East Beach,,None,18,No,,11,8,LOW,Murky,0.68
10001,2017-07-05,Sunnyside Beach,,None,18,No,,15,52,LOW,Cloudy,2.31
10002,2017-07-05,Hanlan's Point Beach,,None,18,No,,15,2,NONE,Clear,
10003,2017-07-05,Gibraltar Point Beach,,None,18,No,,13,3,NONE,Clear,
10004,2017-07-05,Centre Island Beach,,None,18,No,,14,11,NONE,Clear,
10005,2017-07-05,Ward's Island Beach,,None,18,No,,16,6,NONE,Clear,
10006,2017-07-05,Cherry Beach,,None,18,No,,17,12,NONE,"Clear, algae debris",
10007,2017-07-05,Woodbine Beaches,,None,18,No,,12,15,LOW,Clear,
10008,2017-07-05,Kew Balmy Beach,,None,18,No,,12,70,LOW,Clear,
10009,2017-07-05,Bluffer's Beach Park,,None,18,No,,11,54,LOW,"Pollen, Clear",
10010,2017-07-12,Marie Curtis Park East Beach,9,E,21,No,,14,15,LOW,Very Clear,0.51
10011,2017-07-12,Sunnyside Beach,9,E,21,No,,16,40,LOW,Clear,2.05
10012,2017-07-12,Hanlan's Point Beach,9,E,21,No,,14,123,LOW,Clear,
10013,2017-07-12,Gibraltar Point Beach,9,E,21,No,,14,65,LOW,Murky,
10014,2017-07-12,Centre Island Beach,9,E,21,No,,14,,LOW,"Murky, Algae",
10015,2017-07-12,Ward's Island Beach,9,E,21,No,,15,3,LOW,Murky,
10016,2017-07-12,Cherry Beach,9,E,21,No,,16,47,LOW,Murky,
10017,2017-07-12,Woodbine Beaches,9,E,21,No,,14,35,LOW,Clear,
10018,2017-07-12,Kew Balmy Beach,9,E,21,No,,13,20,LOW,Clear,
10019,2017-07-12,Bluffer's Beach Park,9,E,21,No,,14,10,LOW,"Cloudy, Murky (Feathers)",
10020,2017-07-14,Marie Curtis Park East Beach,11,NE,18,Yes,11,18,40,LOW,"Very murky, brown-green",20.7
10021,2017-07-14,Sunnyside Beach,11,NE,18,Yes,11,18,55,LOW,Cloudy,7.26
10022,2017-07-14,Hanlan's Point Beach,11,NE,18,Yes,11,14,,LOW,Clear,
10023,2017-07-14,Gibraltar Point Beach,11,NE,18,Yes,11,14,,MOD,Clear,
10024,2017-07-14,Centre Island Beach,11,NE,18,Yes,11,14,,LOW,Clear,
10025,2017-07-14,Ward's Island Beach,11,NE,18,Yes,11,12,,LOW,Clear,
10026,2017-07-14,Cherry Beach,11,NE,18,Yes,11,11,78,LOW,Clear,
10027,2017-07-14,Woodbine Beaches,11,NE,18,Yes,11,16,,LOW,Murky,
10028,2017-07-14,Kew Balmy Beach,11,NE,18,Yes,11,16,14,LOW,Murky ,
10029,2017-07-14,Bluffer's Beach Park,11,NE,18,Yes,11,17,10,MOD,Murky,
10030,2017-07-25,Marie Curtis Park East Beach,9,N,18,Yes,3,24,2,LOW,Clear,2.52
10031,2017-07-25,Sunnyside Beach,9,N,18,Yes,3,19,200,LOW,Clear,1.48
10032,2017-07-25,Hanlan's Point Beach,9,N,18,Yes,3,16,,LOW,Clear,
10033,2017-07-25,Gibraltar Point Beach,9,N,18,Yes,3,17,19,MOD,Clear,
10034,2017-07-25,Centre Island Beach,9,N,18,Yes,3,17,6,LOW,Clear,
10035,2017-07-25,Ward's Island Beach,9,N,18,Yes,3,18,4,LOW,Murky,
10036,2017-07-25,Cherry Beach,9,N,18,Yes,3,20,33,LOW,Murky,
10037,2017-07-25,Woodbine Beaches,9,N,18,Yes,3,21,3,LOW,Murky,
10038,2017-07-25,Kew Balmy Beach,9,N,18,Yes,3,21,,LOW,Murky,
10039,2017-07-25,Bluffer's Beach Park,9,N,18,Yes,3,18,5,MOD,Cloudy,
10040,2017-07-26,Marie Curtis Park East Beach,4,SW,18,No,,24,4,LOW,Murky,1.34
10041,2017-07-26,Sunnyside Beach,4,SW,18,No,,20,160,LOW,Murky,0.91
10042,2017-07-26,Hanlan's Point Beach,4,SW,18,No,,18,3,LOW,Clear,
10043,2017-07-26,Gibraltar Point Beach,4,SW,18,No,,17,,LOW,Clear,
10044,2017-07-26,Centre Island Beach,4,SW,18,No,,18,6,LOW,Clear,
10045,2017-06-16,Marie Curtis Park East Beach,,None,16,No,,12,,LOW,Clear,0.58
10046,2017-06-16,Sunnyside Beach,,None,16,No,,13,80,LOW,Clear,1.7
10047,2017-06-16,Hanlan's Point Beach,,None,16,No,,13,,NONE,Cloudy,
10048,2017-06-16,Gibraltar Point Beach,,None,16,No,,13,,LOW,Clear,
10049,2017-06-16,Centre Island Beach,,None,16,No,,13,4,LOW,Clear,
10050,2017-06-16,Ward's Island Beach,,None,16,No,,14,,LOW,Cloudy,
10051,2017-06-16,Cherry Beach,,None,16,No,,12,6,NONE,Clear,
10052,2017-06-16,Woodbine Beaches,,None,16,No,,12,1,LOW,Clear w debris,
10053,2017-06-16,Kew Balmy Beach,,None,16,No,,12,5,LOW,Murky w debris,
10054,2017-06-16,Bluffer's Beach Park,,None,16,No,,12,7,LOW,Murky,
10055,2017-06-21,Marie Curtis Park East Beach,13,SW,13,Yes,11,10,5,LOW,Clear,0.51
10056,2017-06-21,Sunnyside Beach,13,SW,13,Yes,11,10,20,LOW,Clear,0.77
10057,2017-06-21,Hanlan's Point Beach,13,SW,13,Yes,11,12,3,LOW,Murky,
10058,2017-06-21,Gibraltar Point Beach,13,SW,13,Yes,11,12,,LOW,Murky,
10059,2017-06-21,Centre Island Beach,13,SW,13,Yes,11,12,17,LOW,Murky,
10060,2017-06-21,Ward's Island Beach,13,SW,13,Yes,11,12,,LOW,Murky,
10061,2017-06-21,Cherry Beach,13,SW,13,Yes,11,16,21,LOW,Murky ,
10062,2017-06-21,Woodbine Beaches,13,SW,13,Yes,11,10,5,LOW,Clear,
10063,2017-06-21,Kew Balmy Beach,13,SW,13,Yes,11,10,15,LOW,Clear,
10064,2017-06-21,Bluffer's Beach Park,13,SW,13,Yes,11,8,20,MOD,Clear,
10065,2017-06-29,Marie Curtis Park East Beach,22,E,16,No,,10,8,MOD,Clear,1.07
10066,2017-06-29,Sunnyside Beach,22,E,16,No,,14,50,LOW,Murky,3.47
10067,2017-06-29,Hanlan's Point Beach,22,E,16,No,,8,1,LOW,Clear,
10068,2017-06-29,Gibraltar Point Beach,22,E,16,No,,12,,MOD,Clear,
10069,2017-06-29,Centre Island Beach,22,E,16,No,,13,,MOD,Clear,
10070,2017-06-29,Ward's Island Beach,22,E,16,No,,14,1,LOW,Murky,
10071,2017-06-29,Cherry Beach,22,E,16,No,,15,61,LOW,Murky,
10072,2017-06-29,Woodbine Beaches,22,E,16,No,,8,,LOW,Murky ,
10073,2017-06-29,Kew Balmy Beach,22,E,16,No,,8,11,LOW,Murky,
10074,2017-06-29,Bluffer's Beach Park,22,E,16,No,,6,,MOD,Cloudy & Murky,
10075,2017-06-30,Marie Curtis Park East Beach,8,SW,17,Yes,4,,,None,None,
10076,2017-06-30,Sunnyside Beach,8,SW,17,Yes,4,7,35,LOW,Clear,2.63
10077,2017-06-30,Hanlan's Point Beach,8,SW,17,Yes,4,13,,LOW,Clear,
10078,2017-06-30,Gibraltar Point Beach,8,SW,17,Yes,4,12,,MOD,Clear,
10079,2017-06-30,Centre Island Beach,8,SW,17,Yes,4,13,,LOW,Clear,
10080,2017-06-30,Ward's Island Beach,8,SW,17,Yes,4,13,,LOW,Clear,
10081,2017-06-30,Cherry Beach,8,SW,17,Yes,4,14,,LOW,Clear,
10082,2017-06-30,Woodbine Beaches,8,SW,17,Yes,4,9,10,LOW,clear,
10083,2017-06-30,Kew Balmy Beach,8,SW,17,Yes,4,9,25,LOW,clear,
10084,2017-06-30,Bluffer's Beach Park,8,SW,17,Yes,4,8,6,LOW,Cloudy,
10085,2017-07-06,Marie Curtis Park East Beach,4,S,18,No,,20,8,LOW,Murky,3.65
10086,2017-07-06,Sunnyside Beach,4,S,18,No,,18,50,LOW,Cloudy,1.85
10087,2017-07-06,Hanlan's Point Beach,4,S,18,No,,14,,LOW,Clear,
10088,2017-07-06,Gibraltar Point Beach,4,S,18,No,,14,2,LOW,Clear,
10089,2017-07-06,Centre Island Beach,4,S,18,No,,14,,LOW,Clear,
10090,2017-07-06,Ward's Island Beach,4,S,18,No,,15,21,LOW,Clear,
10091,2017-07-06,Cherry Beach,4,S,18,No,,16,12,LOW,Slightly Murky,
10092,2017-07-06,Woodbine Beaches,4,S,18,No,,13,2,LOW,Clear,
10093,2017-07-06,Kew Balmy Beach,4,S,18,No,,13,30,LOW,Clear,
10094,2017-07-06,Bluffer's Beach Park,4,S,18,No,,16,50,LOW,Murky,
10095,2017-07-07,Marie Curtis Park East Beach,,None,19,No,,16,30,LOW,Cloudy Dark,1.76
10096,2017-07-07,Sunnyside Beach,,None,19,No,,18,55,LOW,Cloudy Dark,1.33
10097,2017-07-07,Hanlan's Point Beach,,None,19,No,,11,2,LOW,Murky,
10098,2017-07-07,Gibraltar Point Beach,,None,19,No,,11,14,LOW,Murky,
10099,2017-07-07,Centre Island Beach,,None,19,No,,12,11,LOW,Murky,
10100,2017-07-07,Ward's Island Beach,,None,19,No,,13,30,LOW,Murky,
10101,2017-07-07,Cherry Beach,,None,18,No,,13,30,LOW,Murky,
10102,2017-07-07,Woodbine Beaches,,None,18,No,,16,5,LOW,Clear,
10103,2017-07-07,Kew Balmy Beach,,None,18,No,,16,20,LOW,Clear,
10104,2017-07-07,Bluffer's Beach Park,,None,18,No,,18,6,LOW,"Cloudy, murky",
10105,2017-07-23,Marie Curtis Park East Beach,18,NE,22,Yes,2,18,17,MOD,Murky,2.33
10106,2017-07-23,Sunnyside Beach,18,NE,22,Yes,2,18,45,LOW,Murky with debris,2.04
10107,2017-07-23,Hanlan's Point Beach,18,NE,22,Yes,2,16,,LOW,Slightly Murky,
10108,2017-07-23,Gibraltar Point Beach,18,NE,22,Yes,2,17,,MOD,Murky,
10109,2017-07-23,Centre Island Beach,18,NE,22,Yes,2,17,,LOW,Murky,
10110,2017-07-23,Ward's Island Beach,18,NE,22,Yes,2,18,,LOW,Murky,
10111,2017-07-23,Cherry Beach,18,NE,22,Yes,2,18,42,LOW,Murky,
10112,2017-07-23,Woodbine Beaches,18,NE,22,Yes,2,17,2,MOD,Murky,
10113,2017-07-23,Kew Balmy Beach,18,NE,22,Yes,2,17,7,MOD,Murky,
10114,2017-07-23,Bluffer's Beach Park,18,NE,22,Yes,2,20,20,HIGH,Murky,
10115,2017-07-26,Ward's Island Beach,4,SW,18,No,,18,62,LOW,Clear,
10116,2017-07-26,Cherry Beach,4,SW,18,No,,18,62,LOW,Clear,
10117,2017-07-26,Woodbine Beaches,4,SW,18,No,,21,7,LOW,Murky,
10118,2017-07-26,Kew Balmy Beach,4,SW,18,No,,21,12,LOW,Murky,
10119,2017-07-26,Bluffer's Beach Park,4,SW,18,No,,21,,LOW,Cloudy,
10120,2017-07-27,Marie Curtis Park East Beach,8,SW,20,Yes,0,25,10,LOW,Murky,1.34
10121,2017-07-27,Sunnyside Beach,8,SW,20,Yes,0,22,150,LOW,Murky,0.85
10122,2017-07-27,Hanlan's Point Beach,8,SW,20,Yes,0,20,,LOW,Cloudy,
10123,2017-07-27,Gibraltar Point Beach,8,SW,20,Yes,0,20,2,LOW,Cloudy,
10124,2017-07-27,Centre Island Beach,8,SW,20,Yes,0,21,,LOW,Clear,
10125,2017-07-27,Ward's Island Beach,8,SW,20,Yes,0,21,8,LOW,Clear,
10126,2017-07-27,Cherry Beach,8,SW,20,Yes,0,22,78,LOW,Cloudy,
10127,2017-07-27,Woodbine Beaches,8,SW,20,Yes,0,21,,LOW,Clear,
10128,2017-07-27,Kew Balmy Beach,8,SW,20,Yes,0,21,23,LOW,Clear,
10129,2017-07-27,Bluffer's Beach Park,8,SW,20,Yes,0,21,1200,LOW,Clear,
10130,2017-07-29,Marie Curtis Park East Beach,15,N,20,No,,18,4,LOW,Murky,3.24
10131,2017-07-29,Sunnyside Beach,15,N,20,No,,17,100,LOW,Clear,1.34
10132,2017-07-29,Hanlan's Point Beach,15,N,20,No,,20,,LOW,Murky,
10133,2017-07-29,Gibraltar Point Beach,15,N,20,No,,21,1,LOW,Clear,
10134,2017-07-29,Centre Island Beach,15,N,20,No,,21,9,LOW,Clear,
10135,2017-07-29,Ward's Island Beach,15,N,20,No,,20,,NONE,Murky,
10136,2017-07-29,Cherry Beach,15,N,20,No,,21,67,LOW,Clear,
10137,2017-07-29,Woodbine Beaches,15,N,20,No,,20,27,LOW,Murky,
10138,2017-07-29,Kew Balmy Beach,15,N,20,No,,20,7,LOW,Murky,
10139,2017-07-29,Bluffer's Beach Park,15,N,20,No,,17,,MOD,Cloudy,
10140,2017-07-30,Marie Curtis Park East Beach,21,N,21,No,,20,17,LOW,"Medium turbidity, clearish",1.67
10141,2017-07-30,Sunnyside Beach,21,N,21,No,,20,50,LOW,Clear,1
10142,2017-07-30,Hanlan's Point Beach,21,N,21,No,,16,2,LOW,Clear,
10143,2017-07-30,Gibraltar Point Beach,21,N,21,No,,17,17,LOW,Clear,
10144,2017-07-30,Centre Island Beach,21,N,21,No,,17,4,LOW,Clear,
10145,2017-07-30,Ward's Island Beach,21,N,21,No,,19,,LOW,Clear,
10146,2017-07-30,Cherry Beach,21,N,21,No,,18,16,LOW,Clear,
10147,2017-07-30,Woodbine Beaches,21,N,21,No,,21,5,LOW,Murky,
10148,2017-07-30,Kew Balmy Beach,21,N,21,No,,21,10,LOW,Murky,
10149,2017-07-30,Bluffer's Beach Park,21,N,21,No,,18,,LOW,Cloudy,
10150,2017-07-31,Marie Curtis Park East Beach,8,SW,20,No,,21,45,LOW,Clear,0.72
10151,2017-07-31,Sunnyside Beach,8,SW,20,No,,20,7,LOW,Clear,1.1
10152,2017-06-12,Marie Curtis Park East Beach,8,SW,17,No,,10,29,LOW,Clear,2.22
10153,2017-06-12,Sunnyside Beach,8,SW,17,No,,12,45,LOW,Slightly Murky,1.6
10154,2017-06-12,Hanlan's Point Beach,8,SW,17,No,,15,2,MOD,Cloudy,
10155,2017-06-12,Gibraltar Point Beach,8,SW,17,No,,14,,LOW,Clear,
10156,2017-06-12,Centre Island Beach,8,SW,17,No,,13,2,LOW,Clear,
10157,2017-06-12,Ward's Island Beach,8,SW,17,No,,14,,LOW,Cloudy,
10158,2017-06-12,Cherry Beach,8,SW,17,No,,16,6,LOW,Murky,
10159,2017-06-12,Woodbine Beaches,8,SW,17,No,,6,3,LOW,Clear,
10160,2017-06-12,Kew Balmy Beach,8,SW,17,No,,6,5,LOW,Clear,
10161,2017-06-12,Bluffer's Beach Park,8,SW,17,No,,8,,MOD,"Clear, debris on shore",
10162,2017-06-20,Marie Curtis Park East Beach,11,SW,17,Yes,1,11,12,LOW,Murky,1.21
10163,2017-06-20,Sunnyside Beach,11,SW,17,Yes,1,16,49,LOW,"Murky, a lot of debris and branches on shore",5.58
10164,2017-06-20,Hanlan's Point Beach,11,SW,17,Yes,1,17,,MOD,Cloudy,
10165,2017-06-20,Gibraltar Point Beach,11,SW,17,Yes,1,13,,LOW,Cloudy,
10166,2017-06-20,Centre Island Beach,11,SW,17,Yes,1,15,,LOW,Cloudy,
10167,2017-06-20,Ward's Island Beach,11,SW,17,Yes,1,16,,LOW,Cloudy,
10168,2017-06-20,Cherry Beach,11,SW,17,Yes,1,16,,LOW,Cloudy,
10169,2017-06-20,Woodbine Beaches,11,SW,17,Yes,1,10,1,LOW,Clear,
10170,2017-06-20,Kew Balmy Beach,11,SW,17,Yes,1,10,3,LOW,Clear,
10171,2017-06-20,Bluffer's Beach Park,11,SW,17,Yes,1,11,,HIGH,Cloudy,
10172,2017-07-01,Marie Curtis Park East Beach,5,NW,17,Yes,8,,,None,None,
10173,2017-07-01,Sunnyside Beach,5,NW,17,Yes,8,14,40,LOW,Cloudy,3.62
10174,2017-07-01,Hanlan's Point Beach,5,NW,17,Yes,8,13,11,LOW,Clear,
10175,2017-07-01,Gibraltar Point Beach,5,NW,17,Yes,8,11,2,LOW,Clear,
10176,2017-07-01,Centre Island Beach,5,NW,17,Yes,8,13,5,LOW,"Cloudy, floating bugs",
10177,2017-07-01,Ward's Island Beach,5,NW,17,Yes,8,13,2,LOW,Cloudy,
10178,2017-07-01,Cherry Beach,5,NW,17,Yes,8,14,13,LOW,Cloudy,
10179,2017-07-01,Woodbine Beaches,5,NW,17,Yes,8,9,1,LOW,Clear,
10180,2017-07-01,Kew Balmy Beach,5,NW,17,Yes,8,9,3,LOW,Clear,
10181,2017-07-01,Bluffer's Beach Park,5,NW,17,Yes,8,9,5,LOW,Clear,
10182,2017-07-08,Marie Curtis Park East Beach,24,NW,18,Yes,7,19,5,LOW,Murky,1.34
10183,2017-07-08,Sunnyside Beach,24,NW,18,Yes,7,17,40,LOW,Murky,1.94
10184,2017-07-08,Hanlan's Point Beach,24,NW,18,Yes,7,12,1,LOW,Clear,
10185,2017-07-08,Gibraltar Point Beach,24,NW,18,Yes,7,13,,LOW,Clear,
10186,2017-07-08,Centre Island Beach,24,NW,18,Yes,7,11,,LOW,Clear,
10187,2017-07-08,Ward's Island Beach,24,NW,18,Yes,7,11,,LOW,Clear,
10188,2017-07-08,Cherry Beach,24,NW,18,Yes,7,12,25,LOW,Clear,
10189,2017-07-08,Woodbine Beaches,24,NW,18,Yes,7,16,18,LOW,Clear,
10190,2017-07-08,Kew Balmy Beach,24,NW,18,Yes,7,16,2,LOW,Clear,
10191,2017-07-08,Bluffer's Beach Park,24,NW,18,Yes,7,15,,LOW,Clear,
10192,2017-07-13,Marie Curtis Park East Beach,32,NE,17,Yes,2,,,None,None,
10193,2017-07-13,Sunnyside Beach,32,NE,17,Yes,2,20,100,MOD,Murky,0.62
10194,2017-07-13,Hanlan's Point Beach,32,NE,17,Yes,2,16,,MOD,Murky,
10195,2017-07-13,Gibraltar Point Beach,32,NE,17,Yes,2,15,,HIGH,Murky,
10196,2017-07-13,Centre Island Beach,32,NE,17,Yes,2,15,,HIGH,Murky,
10197,2017-07-13,Ward's Island Beach,32,NE,17,Yes,2,15,2,HIGH,Murky ,
10198,2017-07-13,Cherry Beach,32,NE,17,Yes,2,16,60,MOD,Murky,
